Fecha de la captura,Nombre Blockchain,Token,Nombre,Precio (en US$),Ranking,Clase
12/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
13/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
14/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
15/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
16/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
17/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
18/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
19/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
20/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
21/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
22/12/2023,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
23/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
24/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
25/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
26/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
27/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
28/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
29/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
30/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
31/12/2023,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
01/01/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
02/01/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
03/01/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
04/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
05/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
06/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
07/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
08/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
09/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
10/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
11/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
12/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
13/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
14/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
15/01/2024,Ethereum,TROLL,Troll,1.599752038056696e-08,883.0,3
16/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
17/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
18/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
19/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
20/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
21/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
22/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
23/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
24/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
25/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
26/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
27/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
28/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
29/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
30/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
31/01/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
01/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
02/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
03/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
04/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
05/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
06/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
07/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
08/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
09/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
10/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
11/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
12/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
13/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
14/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
15/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
16/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
17/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
18/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
19/02/2024,Ethereum,TROLL,Troll,1.601355789282845e-08,883.0,3
20/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
21/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
22/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
23/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
24/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
25/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
26/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
27/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
28/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
29/02/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
01/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
02/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
03/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
04/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
05/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
06/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
07/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
08/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
09/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
10/03/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
11/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
12/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
13/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
14/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
15/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
16/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
17/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
18/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
19/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
20/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
21/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
22/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
23/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
24/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
25/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
26/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
27/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
28/03/2024,Ethereum,TROLL,Troll,1.6008643948171434e-08,883.0,3
29/03/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
30/03/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
31/03/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
01/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
02/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
03/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
04/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
05/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
06/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
07/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
08/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
09/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
10/04/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
11/04/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
12/04/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
13/04/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
14/04/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
15/04/2024,Ethereum,TROLL,Troll,1.6133781112309025e-08,879.0,3
16/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
17/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
18/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
19/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
20/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
21/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
22/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
23/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
24/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
25/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
26/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
27/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
28/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
29/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
30/04/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
01/05/2024,Ethereum,TROLL,Troll,1.6008760477770973e-08,883.0,3
01/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
02/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
03/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
04/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
05/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
06/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
07/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
08/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
09/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
10/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
11/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
12/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
13/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
14/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
15/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
16/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
17/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
18/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
19/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
20/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
21/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
22/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
23/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
24/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
25/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
26/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
27/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
28/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
29/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
30/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
31/10/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
01/11/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
02/11/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
03/11/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
04/11/2023,BNB,GPT,QnA3.AI,0.0992532002217833,887.0,0
05/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
06/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
07/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
08/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
09/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
10/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
11/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
12/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
13/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
14/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
15/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
16/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
17/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
18/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
19/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
20/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
21/11/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
22/11/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
23/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
24/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
25/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
26/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
27/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
28/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
29/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
30/11/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
01/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
02/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
03/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
04/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
05/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
06/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
07/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
08/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
09/12/2023,BNB,GPT,QnA3.AI,0.0994722247857434,886.0,0
10/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
11/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
12/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
13/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
14/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
15/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
16/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
17/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
18/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
19/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
20/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
21/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
22/12/2023,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
23/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
24/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
25/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
26/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
27/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
28/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
29/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
30/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
31/12/2023,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
01/01/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
02/01/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
03/01/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
04/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
05/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
06/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
07/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
08/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
09/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
10/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
11/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
12/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
13/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
14/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
15/01/2024,BNB,GPT,QnA3.AI,0.0994772150891807,886.0,0
16/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
17/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
18/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
19/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
20/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
21/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
22/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
23/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
24/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
25/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
26/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
27/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
28/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
29/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
30/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
31/01/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
01/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
02/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
03/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
04/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
05/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
06/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
07/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
08/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
09/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
10/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
11/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
12/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
13/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
14/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
15/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
16/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
17/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
18/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
19/02/2024,BNB,GPT,QnA3.AI,0.0994754428915552,885.0,0
20/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
21/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
22/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
23/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
24/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
25/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
26/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
27/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
28/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
29/02/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
01/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
02/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
03/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
04/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
05/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
06/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
07/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
08/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
09/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
10/03/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
11/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
12/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
13/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
14/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
15/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
16/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
17/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
18/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
19/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
20/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
21/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
22/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
23/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
24/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
25/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
26/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
27/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
28/03/2024,BNB,GPT,QnA3.AI,0.0995274008008591,885.0,0
29/03/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
30/03/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
31/03/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
01/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
02/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
03/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
04/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
05/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
06/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
07/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
08/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
09/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
10/04/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
11/04/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
12/04/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
13/04/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
14/04/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
15/04/2024,BNB,GPT,QnA3.AI,0.0986896850925226,889.0,0
16/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
17/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
18/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
19/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
20/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
21/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
22/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
23/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
24/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
25/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
26/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
27/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
28/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
29/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
30/04/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
01/05/2024,BNB,GPT,QnA3.AI,0.0994969813624737,886.0,0
01/10/2023,Ethereum,CREDI,Credefi,0.0201991696145085,894.0,2
02/10/2023,Ethereum,CREDI,Credefi,0.0201991696145085,894.0,2
03/10/2023,Ethereum,CREDI,Credefi,0.0201991696145085,894.0,2
04/10/2023,Ethereum,CREDI,Credefi,0.0201991696145085,894.0,2
05/10/2023,Ethereum,CREDI,Credefi,0.0201991696145085,894.0,2
