name,symbol,quote,category,market_cap,price,volume_24h,circulating_supply,blockchain
XDB CHAIN,XDB,0.0002725689052532,real-world-assets,4687550.107157701,0.0002725689052532,866370.56005829,17197670082.0,Ethereum
Shina Inu,SHI,3.765703839459079e-07,memes,4599966.341708912,3.765703839459079e-07,164945.28365363,12215422502184.0,Ethereum
Hoge Finance,HOGE,1.1644260549085747e-05,gaming,4580871.135013112,1.1644260549085747e-05,2643.35743121,393401634711.1694,Ethereum
GameSwift,GSWIFT,0.0697068427263575,gaming,4365147.957977556,0.0697068427263575,364993.35430451,62621513.0,Ethereum
monkey shit inu,MSI,1.4539540912301829e-06,memes,4280833.178390473,1.4539540912301829e-06,486336.94401468,2944269839200.0,Ethereum
Windoge98,EXE,0.4926949221253792,memes,4284302.106884632,0.4926949221253792,8822.1906812,8695649.0,Internet Computer
DogeBonk,DOBO,7.27254807923064e-09,memes,4239602.731340758,7.27254807923064e-09,14.64630932,582959739166037.0,BNB
imgnAI,IMGNAI,0.0054510917282296,ai-big-data,4234589.755729345,0.0054510917282296,288217.8684035,776833333.0,Ethereum
BlockGames,BLOCK,0.0503952321674392,gaming,4203968.636394189,0.0503952321674392,681564.71557984,83419967.63555744,BNB
Bridge Oracle,BRG,0.0005151222709173,ai-big-data,4122094.542900264,0.0005151222709173,7090064.37607744,8002167205.0,BNB
SENATE,SENATE,0.0342853670335147,ai-big-data,4089098.047521365,0.0342853670335147,6810.74852925,119266567.67373034,Ethereum
Covalent,CQT,0.0046381843882349,ai-big-data,3971101.35155432,0.0046381843882349,10410.61371156,856175826.391746,Ethereum
UnMarshal,MARSH,0.0700531659181812,ai-big-data,3890441.804272214,0.0700531659181812,385548.5743756,55535560.07470191,Ethereum
Moutai,MOUTAI,0.0055592078682129,memes,3873196.9556027343,0.0055592078682129,139816.83334328,696717418.636079,Solana
Shiba Predator,QOM,6.439844736508243e-09,memes,3863174.8462198935,6.439844736508243e-09,6685.69827557,599886333333333.0,Ethereum
The First Youtube Cat,PAJAMAS,0.0039422049473522,memes,3863025.9852961022,0.0039422049473522,77235.69702089,979915056.9,Solana
Medieval Empires,MEE,0.0066318092696497,gaming,3709909.9907737225,0.0066318092696497,481537.54450233,559411442.6287879,Polygon
BEFE,BEFE,3.904392089418868e-05,memes,3638964.685539443,3.904392089418868e-05,232024.12083951,93201825078.0,Ethereum
Robonomics.network,XRT,2.1670133016505204,ai-big-data,3619293.295959325,2.1670133016505204,11067.01352948,1670175.85595929,Ethereum
Dark Frontiers,DARK,0.0207747409084594,gaming,3596306.153903703,0.0207747409084594,118149.31005195,173109555.0,BNB
Byte,BYTE,3.7167698278042346e-06,memes,3584701.969938538,3.7167698278042346e-06,41942.42040116,964467033476.83,Ethereum
BRN Metaverse,BRN,0.1374936324720908,gaming,3559970.116108878,0.1374936324720908,310546.76064944,25891890.78869889,BNB
Milady Wif Hat,LADYF,1.3299900869276149e-05,memes,3324951.8895032536,1.3299900869276149e-05,490024.09629944,249998246015.81525,Solana
Povel Durev,DUREV,0.0349050545675765,memes,3315980.183919768,0.0349050545675765,81769.10689235,95000000.0,Toncoin
Neiro (neiro.lol),NEIRO,0.0032420573438149,memes,3242057.24331117,0.0032420573438149,5685130.6854117,999999969.0,Ethereum
BloodLoop,BLS,0.1369906701459202,gaming,3184998.97021578,0.1369906701459202,163397.76460777,23249751.0,Avalanche
Crash,CRASH,0.0032427439298691,memes,3172173.18652808,0.0032427439298691,41409.51285459,978237337.0,Base
Elon MemeLord,ELON,4.509466447801185e-06,memes,3089975.615130691,4.509466447801185e-06,32709.03217939,685219781741.0,Ethereum
TypeAI,TYPE,0.3248064574161315,ai-big-data,3085661.3454532498,0.3248064574161315,2892.95777131,9500000.0,Ethereum
Chickencoin,CHKN,4.7875090506852914e-08,memes,3075447.939069724,4.7875090506852914e-08,69737.30523098,64239000000000.0,Ethereum
Skibidi Toilet,SKBDI,0.043782657977688,memes,3066479.221387479,0.043782657977688,41128.79664698,70038672.0,Solana
Real Smurf Cat,SMURFCAT,3.2427506767746324e-05,memes,3041993.5250801328,3.2427506767746324e-05,53715.07782997,93809047573.951,Ethereum
Wat,WAT,7.116599229550493e-06,memes,2977481.228056724,7.116599229550493e-06,1141199.5433914,418385401793.20886,Ethereum
YOM,YOM,0.0286026190405432,gaming,2971783.687309115,0.0286026190405432,3991.92294944,103899006.0,Solana
Orbofi AI,OBI,0.0070615812554523,gaming,2923494.639757276,0.0070615812554523,227073.35112369,414000000.0,Ethereum
Sinverse,SIN,0.0042163957838715,gaming,2887995.704742389,0.0042163957838715,1042549.95252231,684944168.6165829,BNB
ShibaDoge,SHIBDOGE,2.4984409e-17,memes,2830018.783733872,2.4984409e-17,101544.14926336,1.1327139192021198e+23,Ethereum
Cogito Finance,CGV,0.0289671802864183,ai-big-data,2803673.643984086,0.0289671802864183,26019.51841234,96787937.806243,BNB
Mozaic,MOZ,0.0181996571641529,ai-big-data,2776461.349886656,0.0181996571641529,11066.29569925,152555695.13448498,Arbitrum
LandX Finance,LNDX,0.309207130152865,real-world-assets,2589160.9972325526,0.309207130152865,436823.61832563,8373548.811609,Ethereum
AXIS Token,AXIS,0.0078776788921947,ai-big-data,2523245.666384113,0.0078776788921947,206.74518621,320303188.40289,Ethereum
AIgentX,AIX,0.0315234747856526,ai-big-data,2516358.992888004,0.0315234747856526,54108.79848216,79824924.44117478,Ethereum
Coconut Chicken,CCC,0.0002639444107625,memes,2465120.641758413,0.0002639444107625,37724.27249209,9339544772.463472,TRON
analoS,ANALOS,2.9564710911976585e-05,memes,2426677.923709724,2.9564710911976585e-05,1911966.40942043,82080218235.0,Solana
Reality Metaverse,RMV,0.0092460655281762,gaming,2310528.190298596,0.0092460655281762,153087.42830149,249893123.0,Ethereum
ETHEREUM IS GOOD,EBULL,0.0002287554829393,memes,2287554.8293930534,0.0002287554829393,3845966.52623825,10000000000.0,Ethereum
Ispolink,ISP,0.0008202974667036,ai-big-data,2261089.088501788,0.0008202974667036,458062.91449219,2756425784.89,Ethereum
Morpheus Infrastructure Node,MIND,0.001652440986787,ai-big-data,2257567.850542295,0.001652440986787,51107.09349708,1366201800.0,Ethereum
Hosky Token,HOSKY,9.89162238274136e-09,memes,2255289.903264347,9.89162238274136e-09,41502.82985522,227999999999931.0,Cardano
Success Kid,SKID,0.0258964200222524,memes,2246325.3412713944,0.0258964200222524,114780.43396569,86742698.0,Solana
ClinTex CTi,CTI,0.0177847635417447,ai-big-data,2213228.0143502923,0.0177847635417447,172713.92533297,124445175.17229618,Ethereum
PolkaBridge,PBR,0.0286823513739535,ai-big-data,2152399.372388792,0.0286823513739535,81577.07721251,75042640.13526405,Ethereum
Effect AI,EFX,0.0084095922507637,ai-big-data,2120634.493203132,0.0084095922507637,526.22411864,252168527.315999,EOS
TORSY,torsy,0.0030098559720466,memes,2106898.196209728,0.0030098559720466,230361.99051551,699999673.0,Solana
ROOBEE,ROOBEE,0.0005119458514928,ai-big-data,2100034.5144588584,0.0005119458514928,131345.15501773,4102063740.4038,Ethereum
Reboot,GG,0.0127070974481587,gaming,2061573.249833049,0.0127070974481587,7238.91473342,162237935.0,Arbitrum
MAGA VP,MVP,0.0482276286766266,memes,2002412.2518889967,0.0482276286766266,498190.61698183,41520023.0,Ethereum
Thetan World,THG,0.0173158334152865,gaming,1966818.1360596044,0.0173158334152865,180708.68709517,113584953.66,BNB
Andy on SOL,ANDY,0.002075897909121,memes,1964256.149067044,0.002075897909121,23087.89317273,946220014.21,Ethereum
Chirpley,CHRP,0.0046497244586628,ai-big-data,1920473.7542264347,0.0046497244586628,247885.18919635,413029583.0,Ethereum
Dock,DOCK,0.0021736093945341,ai-big-data,1904988.5864072803,0.0021736093945341,332239.44223367,876417166.395055,Polkadot
Gamestarter,GAME,0.0622853092297147,gaming,1897495.19680938,0.0622853092297147,272084.52926903,30464570.54281,Ethereum
KiboShib,KIBSHI,1.8908844017080048e-06,memes,1890884.4017080048,1.8908844017080048e-06,4209.22968264,1000000000000.0,Ethereum
Affyn,FYN,0.0073325627880273,gaming,1862718.7007904232,0.0073325627880273,89663.61709981,254033788.0,Polygon
Blink Galaxy,GQ,0.0003117473383827,gaming,1849745.141462003,0.0003117473383827,818198.39796165,5933475329.92,BNB
neversol,NEVER,2.564373861080325e-05,memes,1846354.2351308472,2.564373861080325e-05,719192.51635923,72000197130.11,Solana
Baby Trump (BSC),BABYTRUMP,0.0042733760177362,memes,1839821.8557572863,0.0042733760177362,174250.57637727,430531235.2859322,BNB
MetalCore,MCG,0.0040416666562985,gaming,1749140.6495900063,0.0040416666562985,76102.79393991,432777069.05,Ethereum
BILL THE BEAR,BILL,1.9389142429480933e-06,memes,1723473.327520339,1.9389142429480933e-06,85248.61644716,888885794608.3375,Solana
DinoLFG,DINO,0.0053683324149913,gaming,1680011.5391945858,0.0053683324149913,14720.82379583,312948493.0,Ethereum
Roost Coin,ROOST,0.0017661742745724,memes,1655159.2199159714,0.0017661742745724,128349.33420628,937143771.0,Base
Aether Games,AEG,0.0110600703303702,gaming,1647781.503470663,0.0110600703303702,63302.87630611,148984722.0,Ethereum
YOUNES,YOUNES,0.0016381274041118,memes,1638124.4571206698,0.0016381274041118,358545.62494507,999998201.0,Solana
B-cube.ai,BCUBE,0.0614653561136194,ai-big-data,1627727.556548576,0.0614653561136194,0.0,26482032.47272662,Ethereum
HAMI,HAMI,0.001632626272118,memes,1570973.2516000443,0.001632626272118,20638.64467816,962236905.3035057,Solana
Powsche,POWSCHE,0.0158346714592915,memes,1505079.7267159072,0.0158346714592915,16748.01846856,95049634.0,Solana
DxChain Token,DX,2.9303035050911067e-05,ai-big-data,1465151.7525363578,2.9303035050911067e-05,2141.84169234,49999999999.6862,Ethereum
Wombat Web 3 Gaming Platform,WOMBAT,0.0003189982041098,gaming,1458434.035242859,0.0003189982041098,14946.18351889,4571919266.167964,Ethereum
Decentrawood,DEOD,0.0096918231818469,gaming,1420371.3467463262,0.0096918231818469,180263.97348694,146553576.1534242,Polygon
Moby,MOBY,0.00013499780014,memes,1349978.0014000577,0.00013499780014,65593.18570607,10000000000.0,Base
LandRocker,LRT,0.0019553169127279,gaming,1306860.1515612814,0.0019553169127279,855903.87491669,668362321.7568533,Polygon
Tamadoge,TAMA,0.000932824613732,memes,1299754.178305938,0.000932824613732,10239.42296849,1393353219.0,Ethereum
Honk,HONK,0.0013110467953599,memes,1205925.3290683883,0.0013110467953599,55676.55613984,919818677.21,Solana
TrustVerse,TRV,0.0011485663514776,ai-big-data,1148566.3514776,0.0011485663514776,11399.7902011,1000000000.0,Ethereum
Gecko Inu,GEC,1.7195190992143462e-08,memes,1138150.620291581,1.7195190992143462e-08,293016.06796174,66190053998912.0,Avalanche
Minu,MINU,2.029831668094563e-07,memes,1102769.1923027833,2.029831668094563e-07,593841.05856528,5432811053430.707,BNB
Lithium,LITH,0.0002018681050245,ai-big-data,1058237.065970287,0.0002018681050245,333589.42474135,5242220240.0,Ethereum
Boss Token,BOSS,2.673122666116237e-09,memes,1064974.5659581183,2.673122666116237e-09,3.99182195,398400933656147.2,BNB
Meme Ai,MEMEAI,0.0014516675941244,memes,1056877.4913981806,0.0014516675941244,342081.03364126,728043731.0,Ethereum
BABYTRUMP,BABYTRUMP,0.0284545914565406,memes,1026654.3220451864,0.0284545914565406,7983.77353958,36080445.0,BNB
Sheboshis,SHEB,50.728001656973845,memes,1014560.0331394768,50.728001656973845,4904.19432753,20000.0,Ethereum
Pepoclown,HONK,2.494865316995733e-09,memes,1001075.175170175,2.494865316995733e-09,40850.64656644,401254195306883.25,Solana
BOZO,BOZO,1.3744962500876732e-08,memes,1000975.6661096136,1.3744962500876732e-08,770054.25184009,72824910656960.0,Solana
Gary Banking,GB,9.428352090685928e-05,memes,989976.9695220224,9.428352090685928e-05,45.39959683,10500000000.0,Solana
GuildFi,GF,0.0335919440776783,gaming,984268.0775698492,0.0335919440776783,105.2390784,29300717.91301564,Ethereum
3DPass,P3D,0.0030169049900537,real-world-assets,982684.6494170432,0.0030169049900537,8017.45668827,325726084.4,No asociado a ningun blockchain
Crypto Unicorns,CU,0.0207092151064692,gaming,979739.9564657124,0.0207092151064692,54792.48533811,47309371.76656471,Arbitrum
ApeBond,ABOND,0.0066246595972957,ai-big-data,955824.380241067,0.0066246595972957,40200.44462176,144282791.62166193,Ethereum
VisionGame,VISION,0.0016870321735275,gaming,927867.69544015,0.0016870321735275,90094.33880432,550000000.0,BNB
Uno Re,UNO,0.0114133765412859,ai-big-data,893007.1535899091,0.0114133765412859,26355.0669504,78242153.0,Ethereum
ELMOERC,ELMO,0.0030361498549851,memes,890638.4015703575,0.0030361498549851,671.15894512,293344678.0,Ethereum
GoCrypto Token,GOC,0.0035997248681976,ai-big-data,882934.8921453223,0.0035997248681976,99337.45384774,245278437.79,BNB
Carlo,CARLO,0.000936824196035,memes,868372.1533035428,0.000936824196035,5949.48523832,926931816.0,Base
Baby,BABY,8.810891590409106e-07,memes,864847.3354912938,8.810891590409106e-07,18049.53003641,981566197492.0944,BNB
Insane Labz,LABZ,0.0173086667587986,memes,856904.4131767079,0.0173086667587986,7474.46858605,49507245.42322756,Solana
CatSolHat,SOLCAT,0.0126541562493681,memes,837185.867752325,0.0126541562493681,18047.00270399,66158964.0,Solana
Long,LONG,1.06169438097874e-06,memes,832064.5751589892,1.06169438097874e-06,2107.58114111,783713835230.0,zkSync
Trog,TROG,1.969723037177914e-06,memes,828642.7845103767,1.969723037177914e-06,5084.52177995,420690000000.0,Ethereum
Wiggly Willy,WIWI,1.2591121577212777e-06,memes,819431.240917973,1.2591121577212777e-06,938.60986616,650800832867.0,Ethereum
sunpepe,SUNPEPE,0.0007919203684183,memes,791920.3684183876,0.0007919203684183,193590.99478188,1000000000.0,TRON
KittenWifHat,KITTENWIF,0.0007901366256891,memes,772421.2547514415,0.0007901366256891,32213.15102219,977579357.3393337,Solana
Fabwelt,WELT,0.0033365983063626,gaming,764053.4284988473,0.0033365983063626,362921.50038264,228991733.0,BNB
Hawk Tuah,HAWKTUAH,0.0008780512373305,memes,753999.840665965,0.0008780512373305,38327.90024746,858719638.0,Solana
Green Shiba Inu [New],GINUX,2.097419001245064e-07,memes,749382.6516803369,2.097419001245064e-07,64890.94354447,3572880055132.0,BNB
DeFrogs,DEFROGS,74.4594479198045,memes,744594.479198045,74.4594479198045,321281.23691292,10000.0,Ethereum
Pussy Financial,PUSSY,4.450354198828736e-06,memes,733226.9833320134,4.450354198828736e-06,0.0,164756994741.0,Ethereum
MeowCat,MEOW,0.007307455313516,memes,730745.5313516074,0.007307455313516,5937.91806715,100000000.0,Avalanche
TRAVA.FINANCE,TRAVA,0.0001984568709687,ai-big-data,729008.3388382699,0.0001984568709687,103280.84610376,3673384223.382249,BNB
Coinye West,COINYE,0.000863186396943,memes,691623.5481055663,0.000863186396943,352.63202473,801244726.0,Base
XMON,XMON,450.1262959293474,ai-big-data,672901.7985290601,450.1262959293474,1128.36845649,1494.91777,Ethereum
Idena,IDNA,0.0096085401113885,ai-big-data,668013.6351565447,0.0096085401113885,8220.67913728,69522906.43661693,BNB
Rainbow Token,RBW,0.0033801587914475,gaming,664624.5876890314,0.0033801587914475,0.1708281,196625256.0,Polygon
KEK,KEKE,8.824774916982024e-09,memes,655507.7502167225,8.824774916982024e-09,121581.12363383,74280393141279.0,Ethereum
What's Updog,UPDOG,0.0006459959443367,memes,645971.287317538,0.0006459959443367,15411.18402516,999961831.0,Solana
The Dons,DONS,7.796958921997622e-05,memes,635452.1521428062,7.796958921997622e-05,49100.31443273,8150000000.0,BNB
Captain Tsubasa,TSUGT,0.003541431294282,gaming,633491.7505115761,0.003541431294282,441182.53151349,178880147.0,Polygon
Planet Mojo,MOJO,0.0169062486497752,gaming,617530.9433993793,0.0169062486497752,128105.44750036,36526787.0,Base
Soyjak,SOY,0.0006561246701646,memes,607937.5549210687,0.0006561246701646,6905.06671286,926557989.0,Solana
Sekuya Multiverse,SKYA,0.0044620702389393,gaming,595752.1611999315,0.0044620702389393,6076.91097272,133514743.0,Ethereum
Unix Gaming,UNIX,0.0015475975722098,gaming,595396.5700909079,0.0015475975722098,100.77477526,384723122.33,Ethereum
Bird.Money,BIRD,5.868021720308214,ai-big-data,557121.6162999412,5.868021720308214,15171.94106457,94941.98263988,Ethereum
WOOF,WOOF,3.039978085617228e-05,memes,544247.2591577786,3.039978085617228e-05,9425.30242819,17902999424.0,Solana
Cirus Foundation,CIRUS,0.0082732583652782,ai-big-data,517824.9701937639,0.0082732583652782,30341.15825111,62590209.0,Ethereum
aiRight,AIRI,0.0018722899001952,ai-big-data,479797.8115736148,0.0018722899001952,48488.15752386,256262564.64,BNB
DOGWIFHOOD,WIF,0.0004597253571658,memes,459228.933312568,0.0004597253571658,262.57557208,998920173.0,Solana
Eggdog,EGG,0.0004540149166374,memes,429196.06863546686,0.0004540149166374,50856.23829834,945334730.0,Ethereum
Icon.X World,ICNX,0.0339511558115144,gaming,423974.7342756926,0.0339511558115144,280291.61318824,12487785.0,Polygon
Meme Alliance,MMA,0.0048041597226452,gaming,420161.4755949872,0.0048041597226452,42443.5327981,87457849.0,Ethereum
Fuku-Kun,FUKU,1.2749986829933905e-06,memes,410319.7840255847,1.2749986829933905e-06,296796.69536148,321819770874.0, Solana
Castle of Blackwater,COBE,0.0541830900739312,gaming,405028.0705904432,0.0541830900739312,2676.81881308,7475174.82,Ethereum
Neurashi,NEI,0.0047761922848458,ai-big-data,385533.7922706862,0.0047761922848458,161780.86408613,80719906.0,BNB
Loser Coin,LOWB,6.392571828389008e-06,memes,385451.8817359005,6.392571828389008e-06,810.14732552,60296840158.1556,Ethereum
Legends of Elysium,LOE,0.0264295552541896,gaming,363761.2543835053,0.0264295552541896,202371.65403444,13763427.0,Polygon
Gemach,GMAC,0.0007075297301803,ai-big-data,353764.8650901708,0.0007075297301803,0.0,500000000.0,Ethereum
ROD.AI,RODAI,6.301430666926372e-09,memes,345312.6998330922,6.301430666926372e-09,65982.46588899,54799095330128.3,Solana
FOMO BULL CLUB,FOMO,9.276305317865004e-06,memes,310417.8710159603,9.276305317865004e-06,240068.59415369,33463524580.0,Base
BULLS,BULLS,0.0003065561140482,memes,306556.1140482335,0.0003065561140482,203.89727722,1000000000.0,TRON
WaifuAI,WFAI,2.673820908667638e-09,memes,300472.9966153325,2.673820908667638e-09,63.75675143,112375887121422.0,Ethereum
Shib Original Vision,SOV,2.798811368233143e-09,memes,297110.1264971478,2.798811368233143e-09,0.0,106155823814846.78,Ethereum
Mars Battle,SHOOT,0.0032384818138773,gaming,297077.57281091664,0.0032384818138773,386471.65928438,91733593.04903258,Ethereum
Artisse,CATHEON,0.0003016341717154,ai-big-data,292143.0356274165,0.0003016341717154,3219.04971329,968534281.0,Polygon
Token IN,TIN,0.0183815948226256,gaming,286502.8343985875,0.0183815948226256,146954.85125169,15586397.0,Aptos
Playermon,PYM,0.0006706592530182,gaming,286419.99104409857,0.0006706592530182,9335.28737042,427072302.0,Polygon
Sonic The Goat,GOAT,3.1905456566461e-07,memes,282715.1551618047,3.1905456566461e-07,12.966585,886102835021.0,Solana
Bruh,BRUH,0.0002709433202849,memes,270943.3202849892,0.0002709433202849,2135437.81977954,1000000000.0,No asociada a ningun blockchain
All In,ALLIN,0.2815266455951916,ai-big-data,267897.27409429103,0.2815266455951916,45286.82369703,951587.63223962,Ethereum
Papi,PAPI,2.830831801213427e-07,memes,264682.77370050177,2.830831801213427e-07,9.41699645,935000001014.0,Ethereum
Papu Token,PAPU,8.180297301821832e-09,memes,259358.90419956227,8.180297301821832e-09,644334.95291113,31705315177457.0,BNB
Nutcoin,NUT,1.2034354901584292e-08,memes,241803.3752291336,1.2034354901584292e-08,166755.0651941,20092757543431.0,Ethereum
BullBear AI,AIBB,1.1733430155383e-10,ai-big-data,240046.4917515296,1.1733430155383e-10,2435.24549946,2045833899998990.0,Arbitrum
X,X,2.548471465683923e-07,memes,239023.53324188484,2.548471465683923e-07,23779.20119635,937909395731.606,Ethereum
Acquire.Fi,ACQ,0.0067789158314644,real-world-assets,237541.2301919445,0.0067789158314644,134365.93951851,35041183.0,Ethereum
YAWN,$YAWN,3.638135727774007e-05,memes,233405.94456233192,3.638135727774007e-05,135718.02563884,6415537023.0,Ethereum
Nemesis Downfall,ND,3.343064364672689e-05,gaming,233084.94251330363,3.343064364672689e-05,5627.72271627,6972194283.077298,BNB
Oggy Inu (BSC),OGGY,2.113615108023e-12,memes,228535.0681648213,2.113615108023e-12,271.07178023,1.08125205623925e+17,BNB
Make America Based Again,MABA,0.0002379871088324,memes,219520.7999382557,0.0002379871088324,1102.94034344,922406264.0,Base
Arcona,ARCONA,0.0141611018524269,ai-big-data,217167.14955681315,0.0141611018524269,737.83024926,15335469.78334842,Ethereum
MetaFighter,MF,0.000342398686462,gaming,210244.1810448244,0.000342398686462,109417.09983087,614033258.18,BNB
Ojamu,OJA,0.0020733622768595,ai-big-data,207328.1001058253,0.0020733622768595,109.03289292,99996080.0,Ethereum
The QWAN,QWAN,0.0047596811986753,gaming,207204.78519785605,0.0047596811986753,0.0,43533332.70630002,Ethereum
SAITAMA INU,SAITAMA,0.0003060226212696,memes,203955.93320225776,0.0003060226212696,11702.96160433,666473388.0,Ethereum
Oggy Inu (ETH),OGGY,9.991627206446865e-07,memes,201103.7014973517,9.991627206446865e-07,1058.62564539,201272222574.11108,BNB
Ninneko,NINO,0.0030540719976118,gaming,198222.32269465484,0.0030540719976118,271.78990086,64904273.0,BNB
Caitlyn Jenner (ETH),JENNER,0.0001996923056018,memes,192617.7787337329,0.0001996923056018,9984.53476793,964572862.0,Ethereum
Donkey King,DOKY,2.1722852631047088e-05,memes,188436.23129147265,2.1722852631047088e-05,12055.36433516,8674561969.0,Solana
MetamonkeyAi,MMAI,2.9939859034485865e-05,ai-big-data,182614.48724884685,2.9939859034485865e-05,40644.2287974,6099376989.0,Ethereum
Based Shiba Inu,BSHIB,2.013086592440069e-05,memes,182011.03214508577,2.013086592440069e-05,3039.5225144,9041391107.0,Base
Solzilla,SOLZILLA,2.8231078729559103e-10,memes,181012.09853380776,2.8231078729559103e-10,2138.18052603,641180240641250.0,Solana
Kangal,KANGAL,1.7640198842986823e-06,memes,176401.98842986824,1.7640198842986823e-06,0.0,100000000000.0,Ethereum
DOGEMOB,DOGEMOB,0.0003519656419723,memes,175789.27226394464,0.0003519656419723,5033.05963547,499450092.0,BNB
CZ THE GOAT,CZGOAT,0.0001928963970285,memes,160393.354129225,0.0001928963970285,394.66536112,831500000.0,BNB
KING,KING,1.675456146088757e-05,memes,155314.7847424278,1.675456146088757e-05,164.1150694,9270000000.0,Ethereum
OceanEx Token,OCE,8.499906067654516e-05,ai-big-data,151981.55235794742,8.499906067654516e-05,12.97079999,1788038022.4,VeChain
ASPO World,ASPO,0.0018459364840405,gaming,147558.37736926405,0.0018459364840405,383.58534928,79936866.0,BNB
Raze Network,RAZE,0.0012147781718966,ai-big-data,144183.126670552,0.0012147781718966,11156.47121613,118690910.0,Ethereum
My Master War,MAT,0.001963868460966,gaming,140823.16298960324,0.001963868460966,47.55147901,71707024.06429505,BNB
Nvidia Inu,NINU,1.7308364924562357e-05,memes,124097.48749808404,1.7308364924562357e-05,2853.96832404,7169798420.53, Ethereum
NeverSurrenderOne's,NSO,0.0001869002328993,memes,120216.36607050708,0.0001869002328993,888.93332227,643211430.0,Solana
PengyOS,POS,0.0001196735113951,memes,119159.39937549936,0.0001196735113951,372.47092428,995704045.0,Solana
SNOOPYBABE,SBABE,1.187070619771233e-05,memes,118707.06197712327,1.187070619771233e-05,2327.7727644,10000000000.0,Solana
Godcat Exploding Kittens,GODCAT,0.0001368637317701,memes,109070.59984159218,0.0001368637317701,16893.99593167,796928437.0,Base
YFDAI.FINANCE,YF-DAI,26.09670387952952,ai-big-data,104021.46166380469,26.09670387952952,28402.5970474,3986.0,Ethereum
Dogy,DOGY,1.1402153100120345e-07,memes,99184.39815985174,1.1402153100120345e-07,137718.98001877,869874288557.0,Solana
Gunstar Metaverse,GSTS,0.0029289520727893,gaming,91647.74718847542,0.0029289520727893,34940.9111971,31290285.71,BNB
Ubex,UBEX,2.75529742700886e-05,ai-big-data,91097.26197687008,2.75529742700886e-05,499.79136819,3306258739.397325,Ethereum
Dragonball Z Tribute,DBZ,1.2732347308114692e-07,memes,88375.0073008978,1.2732347308114692e-07,796358.17250571,694098308523.0,Ethereum
The HUSL,HUSL,0.0077967331595282,gaming,80929.14733696182,0.0077967331595282,3274.760292,10379879.07,Ethereum
Tate Stop,TME,2.7252468324720946e-05,memes,66712.53888573447,2.7252468324720946e-05,11.79063121,2447944828.0,Ethereum
MAGE,MAGE,5.370465951985832e-06,memes,66109.19217644043,5.370465951985832e-06,0.0,12309768420.0,Merlin Chain
Bufficorn,BUFFI,1.494533883142398e-07,memes,61616.02658916864,1.494533883142398e-07,123948.32237809,412275876005.0,Ethereum
Pawtocol,UPI,0.0001611017141681,ai-big-data,41552.05927392616,0.0001611017141681,6292.32978118,257924377.0837,Ethereum
Catman,CATMAN,2.973786786153832e-05,memes,28262.66037996774,2.973786786153832e-05,115.26884719,950392964.0,Solana
BEMIL Coin,BEM,2.2492281281089347e-05,gaming,22491.85934157497,2.2492281281089347e-05,70.6385494,999981240.6972374,BNB
Hawk Tuah,HAWK,2.300464871928679e-05,memes,22149.12582445625,2.300464871928679e-05,0.0,962810869.0,Solana
CryptoTanks,TANK,0.0004308899230336,gaming,20945.55915866725,0.0004308899230336,175.69611197,48610000.0,BNB
MetaShooter,MHUNT,0.0005106840783342,gaming,16474.756715407806,0.0005106840783342,1178.73799689,32260173.0,BNB
Era Token (Era7),ERA,0.0003245691548468,gaming,14937.205773174868,0.0003245691548468,0.0,46021643.0,BNB
Dogeswap,DOGES,0.6442472893813018,memes,12884.945787626037,0.6442472893813018,0.0,20000.0,Ethereum
Meme Cup,MEMECUP,1.1826094036241437e-05,memes,10643.484632617294,1.1826094036241437e-05,3288.9606517,900000000.0,Ethereum
Warena,RENA,0.0009647338663556,gaming,6620.237661716442,0.0009647338663556,259.2664798,6862242.42,BNB
Cryptopolis,CPO,6.950961567006503e-05,gaming,6180.352867765944,6.950961567006503e-05,36.66893169,88913638.9,BNB
Connectome,CNTM,0.0014992300760934,ai-big-data,1815.080372374468,0.0014992300760934,1.38458738,1210675.0,Ethereum
HODL,HODL,1.07206127027e-12,memes,777.418369057578,1.07206127027e-12,0.0,725162255755946.0,BNB
rats (Ordinals),rats,9.38151528310119e-05,memes,0.0,9.38151528310119e-05,18857088.32821698,0.0,Bitcoin
CAT (SOL),CAT,3.302043609215224e-05,memes,0.0,3.302043609215224e-05,10455385.47609028,0.0,BNB
FIGHT TO MAGA,FIGHT,0.0053306180164815,memes,0.0,0.0053306180164815,7263630.99432568,0.0,Ethereum
AI Companions,AIC,0.0579389470126595,memes,0.0,0.0579389470126595,5270237.23634184,0.0,BNB
Mao,MAO,0.0153237551362145,memes,0.0,0.0153237551362145,4889266.00200205,0.0,BNB
Foxy,FOXY,0.00770601887481,memes,0.0,0.00770601887481,4784242.4305946,0.0,Linea
Kamala Harris (kamalaharristoken.xyz),HARRIS,6.263617375164784e-06,memes,0.0,6.263617375164784e-06,4621422.11468072,0.0,Ethereum
GUMMY,GUMMY,0.0071217431468121,memes,0.0,0.0071217431468121,4266377.11880801,0.0,Solana
smolecoin,SMOLE,3.387762405263658e-05,memes,0.0,3.387762405263658e-05,4200811.7071236,0.0,Solana
Counter Fire,CEC,0.0166547389846185,gaming,0.0,0.0166547389846185,3701730.80803337,0.0,Viction
Doland Tremp,TREMP,0.1296031826713448,memes,0.0,0.1296031826713448,3429349.11860166,0.0,Solana
